wine_link,name,year,winery,rating,rating_qty,price,body,tannis,sweetness,acidity,notes,pairings,grapes,region,style,image
https://www.vivino.com/bodega-norton-onehundredone-bubbles-mendoza/w/6153130?price_id=35546763,101 Bubbles,N.V.,Bodega Norton,3.7,193,17.06, 17.5%,,, 81.1038%,"{'tree fruit': 20, 'citrus': 10, 'earthy': 6, 'yeasty': 3, 'ageing': 2, 'vegetal': 1}","['shellfish', 'any junk food will do', 'appetizers and snacks', 'lean fish', 'aperitif']",['100%Grüner Veltliner'],"['Argentina', 'Mendoza']",Argentinian Mendoza Sparkling,https://images.vivino.com/thumbs/rTUoaD7IQre-G4KPGaBEwA_pb_x600.png
https://www.vivino.com/recuerdo-aliado-malbec/w/1956512?year=2011&price_id=36387930,Aliado Malbec,2011,Recuerdo,3.7,190,30,67.08979500000001%,29.542517500000002%,13.951700000000002%,33.593875000000004%,"{'black fruit': 14, 'earthy': 13, 'oaky': 13, 'spices': 4, 'red fruit': 3, 'yeasty': 1, 'dried fruit': 1, 'citrus': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Malbec Red,https://images.vivino.com/thumbs/j_CyVsrDQ1WD-ldoLW149A_pb_x600.png
https://www.vivino.com/domaine-bousquet-gualtallary-organic-cabernet-sauvignon/w/779027?year=2022&price_id=37091534,Organic Cabernet Sauvignon,2022,Domaine Bousquet,3.7,187,16.97,62.2714575%,55.114250000000006%,8.702792500000001%,45.7222925%,"{'oaky': 184, 'black fruit': 169, 'red fruit': 136, 'earthy': 72, 'spices': 35, 'dried fruit': 9, 'vegetal': 9, 'floral': 8, 'tree fruit': 7, 'yeasty': 7, 'ageing': 2, 'tropical': 2}","['beef', 'lamb', 'poultry']",['100%Cabernet Sauvignon'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato']",Argentinian Cabernet Sauvignon,https://images.vivino.com/thumbs/NEtIE5GlSv-y-f8gs1jBuA_pb_x600.png
https://www.vivino.com/alicia-paso-de-piedra-cabernet-sauvignon/w/1221211?year=2013&price_id=14872869,Paso de Piedra Cabernet Sauvignon,2013,Viña Alicia,3.7,186,19.99,64.36019999999999%,53.220772499999995%,5.758890000000001%,46.507425%,"{'oaky': 31, 'black fruit': 25, 'spices': 16, 'earthy': 13, 'red fruit': 13, 'citrus': 3, 'ageing': 2, 'vegetal': 2}","['beef', 'lamb', 'poultry']",['100%Cabernet Sauvignon'],"['Argentina', 'Mendoza', 'Lujan de Cuyo']",Argentinian Cabernet Sauvignon,https://images.vivino.com/thumbs/bUCP_hqyTeOHkE4uNjMiCw_pb_x600.png
https://www.vivino.com/cueva-de-las-manos-malbec/w/2556365?year=2021&price_id=37459156,Malbec,2021,Cueva de Las Manos,3.7,171,25.19,58.2634075%,25.057570000000005%,16.39117%,39.5512625%,"{'black fruit': 11, 'oaky': 6, 'ageing': 1, 'spices': 1, 'red fruit': 1, 'dried fruit': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/o4zNr8LrToilhrVN9VraqQ_pb_x600.png
https://www.vivino.com/tussock-jumper-malbec/w/1449276?year=2023&price_id=37811826,Malbec,2023,Tussock Jumper,3.7,169,12.99,63.872015000000005%,25.793772499999996%,16.249245000000002%,34.886167500000006%,"{'oaky': 440, 'black fruit': 347, 'red fruit': 231, 'earthy': 81, 'spices': 61, 'dried fruit': 29, 'yeasty': 21, 'floral': 18, 'vegetal': 6, 'citrus': 6, 'tree fruit': 5, 'ageing': 3, 'tropical': 2}","['beef', 'lamb', 'poultry']",['Malbec'],"['Argentina', 'San Juan']",Argentinian Malbec,https://images.vivino.com/thumbs/0xafNg--TqKheToB4Y8vyQ_pb_x600.png
https://www.vivino.com/el-esteco-don-david-tannat/w/1193500?year=2021&price_id=31936639,Don David Tannat,2021,El Esteco,3.7,155,21.39,,,,,"{'oaky': 16, 'black fruit': 6, 'red fruit': 5, 'spices': 4, 'earthy': 4, 'floral': 1}","['beef', 'lamb', 'poultry']",['Tannat'],"['Argentina', 'Salta']",14%,https://images.vivino.com/thumbs/1xFk7Ds4Sni3utByf04sTg_pb_x600.png
https://www.vivino.com/finca-decero-flight-of-the-condor-malbec/w/9026281?year=2020&price_id=31784297,Flight of the Condor Malbec,2020,Finca Decero,3.7,141,17.84,65.613585%,27.483592500000007%,16.44691%,34.360045%,"{'black fruit': 41, 'oaky': 29, 'spices': 10, 'red fruit': 6, 'yeasty': 3, 'earthy': 2, 'ageing': 1, 'floral': 1}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/_XDWzY5NTCGLaQeSiMs6hQ_pb_x600.png
https://www.vivino.com/santa-julia-reserva-cabernet-sauvignon/w/1519678?year=2022&price_id=36480127,Reserva Cabernet Sauvignon,2022,Santa Julia,3.7,137,13.99,63.659025%,53.221815%,7.588055000000001%,44.781725%,"{'black fruit': 191, 'oaky': 163, 'earthy': 68, 'red fruit': 45, 'spices': 25, 'yeasty': 12, 'dried fruit': 5, 'vegetal': 5, 'floral': 4, 'ageing': 2, 'tree fruit': 2, 'citrus': 2}","['beef', 'lamb', 'poultry']",['100%Cabernet Sauvignon'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Cabernet Sauvignon,https://images.vivino.com/thumbs/pkt2Rx2oTEKVxffexau5ww_pb_x600.png
https://www.vivino.com/ar-pascual-toso-malbec/w/1084095?year=2022&price_id=36368250,Malbec,2022,Pascual Toso,3.7,134,15.70,60.639195%,24.281475000000004%,17.0916225%,35.30237%,"{'oaky': 532, 'black fruit': 425, 'earthy': 231, 'red fruit': 107, 'spices': 106, 'yeasty': 35, 'dried fruit': 16, 'floral': 13, 'tree fruit': 12, 'ageing': 11, 'citrus': 5, 'vegetal': 4}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/toIDvGr7Rqyxl_L-_wq7Sg_pb_x600.png
https://www.vivino.com/chakana-nuna-estate-white-blend-lujan-de-cuyo/w/5700203?year=2018&price_id=25319279,Nuna Estate White Blend,2018,Chakana,3.7,127,13.64,41.793589999999995%,,11.221112499999997%,54.771005%,"{'tree fruit': 22, 'earthy': 15, 'citrus': 7, 'oaky': 6, 'spices': 3, 'tropical': 3, 'yeasty': 2, 'ageing': 1, 'black fruit': 1}","['pork', 'shellfish', 'vegetarian', 'mature and hard cheese', 'lean fish', 'mild and soft cheese']","['Chardonnay', 'Sauvignon Blanc', 'Viognier']","['Argentina', 'Mendoza', 'Lujan de Cuyo']",Argentinian White,https://images.vivino.com/thumbs/6H-e9C7sR0y8J8mk_fO-jg_pb_x600.png
https://www.vivino.com/altos-las-hormigas-blanco/w/9003790?year=2022&price_id=32767418,Blanco,2022,Altos Las Hormigas,3.7,115,16.88,44.5260575%,,9.288775000000001%,46.5580025%,"{'citrus': 11, 'tree fruit': 10, 'earthy': 7, 'tropical': 5, 'oaky': 3, 'vegetal': 2, 'yeasty': 2, 'ageing': 2, 'spices': 2}","['pork', 'shellfish', 'vegetarian', 'mature and hard cheese', 'lean fish', 'mild and soft cheese']","['Chenin Blanc', 'Sémillon', 'Pedro Giménez']","['Argentina', 'Mendoza']",Argentinian White,https://images.vivino.com/thumbs/WtUTz_LiSOyApijM99dDKA_pb_x600.png
https://www.vivino.com/tilia-chardonnay/w/87732?year=2022&price_id=37942097,Chardonnay,2022,Tilia,3.7,116,20,53.41282999999999%,,17.322652499999997%,39.326285%,"{'oaky': 127, 'tree fruit': 98, 'citrus': 60, 'tropical': 28, 'yeasty': 25, 'earthy': 20, 'vegetal': 10, 'ageing': 8, 'spices': 3, 'black fruit': 3, 'red fruit': 3, 'floral': 2, 'dried fruit': 1}","['pork', 'vegetarian', 'poultry', 'rich fish (salmon, tuna etc)']",['100%Chardonnay'],"['Argentina', 'Mendoza']",Argentinian Chardonnay,https://images.vivino.com/thumbs/FhiOryRxSGCTumOfyfqs6Q_pb_x600.png
https://www.vivino.com/jelu-pinot-noir/w/1723263?year=2018&price_id=34251819,Pinot Noir,2018,Jelu Estate,3.7,115,20.99,42.762255%,11.4541575%,8.836885000000002%,50.60715%,"{'red fruit': 49, 'black fruit': 37, 'earthy': 24, 'spices': 12, 'oaky': 10, 'dried fruit': 5, 'ageing': 2, 'floral': 2, 'yeasty': 1, 'citrus': 1}","['beef', 'veal', 'poultry', 'game (deer, venison)']",['100%Pinot Noir'],"['Argentina', 'Patagonia']",Argentinian Pinot Noir,https://images.vivino.com/thumbs/N85Q-LsbTIyAyZE9QX_suw_pb_x600.png
https://www.vivino.com/dona-paula-altitude-series-1100-red/w/2270204?year=2016&price_id=26667675,Altitude Series 1100 Red,2016,Doña Paula,3.7,114,20.99,63.8232575%,37.728064999999994%,30.252067499999995%,52.498137500000006%,"{'black fruit': 57, 'oaky': 53, 'earthy': 17, 'red fruit': 16, 'spices': 15, 'floral': 6, 'ageing': 4, 'yeasty': 2, 'citrus': 2, 'vegetal': 1, 'tree fruit': 1}","['beef', 'lamb', 'pork', 'poultry', 'mushrooms', 'blue cheese']","['Shiraz/Syrah', 'Cabernet Sauvignon', 'Malbec']","['Argentina', 'Mendoza', 'Uco Valley', 'San Carlos']",Argentinian Malbec Red Blend,https://images.vivino.com/thumbs/8PwZWCy2RpSyTlpzV3rZGA_pb_x600.png
https://www.vivino.com/artesano-mendoza-organic-white-malbec/w/9972694?year=2022&price_id=34223660,Organic White Malbec,2022,Artesano,3.7,110,27.17,43.855045%,,10.9277075%,51.5839625%,"{'tree fruit': 49, 'citrus': 41, 'earthy': 19, 'tropical': 6, 'vegetal': 5, 'spices': 3, 'floral': 3, 'ageing': 2, 'black fruit': 1, 'red fruit': 1, 'oaky': 1}","['pork', 'shellfish', 'vegetarian', 'mature and hard cheese', 'lean fish', 'mild and soft cheese']",['Malbec'],"['Argentina', 'Mendoza', 'Agrelo']",Argentinian White,https://images.vivino.com/thumbs/1a2TlANPSb2oLoFFfntxiw_pb_x600.png
https://www.vivino.com/santa-julia-el-cabrito-cabernet-sauvignon-natural/w/12135888?year=2023&price_id=35184970,El Cabrito Cabernet Sauvignon Natural,2023,Santa Julia,3.7,based,20.99,51.83333%,44.3333325%,32.666665%,45.3333375%,{},"['beef', 'lamb', 'poultry']",['Cabernet Sauvignon'],"['Argentina', 'Mendoza', 'Maipu']",Argentinian Cabernet Sauvignon,https://images.vivino.com/thumbs/GuWHquUGQG2EaZJ_03yfbQ_150x200.jpg
https://www.vivino.com/bodegas-bianchi-gran-famiglia-bianchi-malbec/w/6385564?year=2017&price_id=29395427,Gran Famiglia Bianchi Malbec,2017,Bodegas Bianchi,3.7,107,33.33,58.047312500000004%,46.7658575%,26.038025000000005%,43.000262500000005%,"{'oaky': 14, 'black fruit': 10, 'spices': 9, 'red fruit': 4, 'earthy': 4}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Malbec Red,https://images.vivino.com/thumbs/eanEH2OrT8SVT9JjZ1NDdA_pb_x600.png
https://www.vivino.com/tilia-malbec-syrah/w/87731?year=2021&price_id=33243505,Malbec - Syrah,2021,Tilia,3.7,106,14.69,66.51023500000001%,36.89852749999999%,29.8305675%,52.6658825%,"{'black fruit': 113, 'oaky': 98, 'red fruit': 55, 'earthy': 39, 'spices': 21, 'yeasty': 7, 'citrus': 5, 'floral': 4, 'ageing': 3, 'vegetal': 3, 'tree fruit': 3, 'dried fruit': 2}","['beef', 'lamb', 'pork', 'poultry', 'mushrooms', 'blue cheese']","['Shiraz/Syrah', 'Malbec']","['Argentina', 'Mendoza']",Argentinian Malbec Red Blend,https://images.vivino.com/thumbs/2rDopimGS5GrMIVTLvkLIw_pb_x600.png
https://www.vivino.com/tintonegro-cabernet-franc/w/3874618?year=2020&price_id=36459075,Cabernet Franc,2020,Tinto Negro (TintoNegro),3.7,99,21.99,50.586025%,53.41869%,14.669355000000003%,50.431452500000006%,"{'oaky': 24, 'earthy': 16, 'red fruit': 14, 'black fruit': 13, 'spices': 3, 'vegetal': 2, 'tree fruit': 1, 'yeasty': 1}","['beef', 'lamb', 'pork', 'vegetarian', ""goat's milk cheese"", 'cured meat']",['Cabernet Franc'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Cabernet Franc Red,https://images.vivino.com/thumbs/0LuuuDtESKCLXocwBLYtFg_pb_x600.png
https://www.vivino.com/santa-julia-el-burro-malbec-natural/w/8883983?year=2023&price_id=36807236,El Burro Malbec Natural,2023,Santa Julia,3.7,100,34.95,58.13785%,32.96127499999999%,14.849599999999999%,42.679784999999995%,"{'black fruit': 220, 'oaky': 70, 'earthy': 65, 'red fruit': 58, 'spices': 30, 'yeasty': 17, 'floral': 8, 'citrus': 4, 'ageing': 1, 'tropical': 1, 'tree fruit': 1, 'vegetal': 1}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza', 'Maipu']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/c9_bqA21TwOMyoVMr6swvw_pb_x600.png
https://www.vivino.com/finca-la-igriega-malbec-rose-paraje-altamira/w/6182810?year=2019&price_id=35920340,Malbec Rosé,2019,Finca La Igriega,3.7,based,25,42.5%,,5%,42.5%,{'earthy': 1},"['spicy food', 'mature and hard cheese', 'appetizers and snacks', 'blue cheese', 'cured meat']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Paraje Altamira']",Argentinian Malbec Rosé,https://images.vivino.com/thumbs/u_ozts3kSM-shb0nCNouAw_150x200.jpg
https://www.vivino.com/alpamanta-natal-malbec/w/2441340?year=2019&price_id=31356362,Natal Malbec,2019,Alpamanta,3.7,91,23.09,64.1959%,27.094572499999998%,18.025325%,35.671805%,"{'black fruit': 62, 'oaky': 41, 'earthy': 35, 'red fruit': 24, 'yeasty': 6, 'spices': 5, 'floral': 2, 'ageing': 1, 'dried fruit': 1}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/qgtWG-jbQvCT_FLtS9v8lA_pb_x600.png
https://www.vivino.com/renacer-punto-final-naranjo/w/10494012?year=2022&price_id=34204477,Punto Final Naranjo,2022,Renacer,3.7,89,27.99,42.847865000000006%,,35.621005000000004%,44.426159999999996%,{},"['pork', 'vegetarian', 'poultry', 'rich fish (salmon, tuna etc)']",['Chardonnay'],"['Argentina', 'Mendoza']",Argentinian Chardonnay,https://images.vivino.com/thumbs/hjvE2qUDRdakSYoT4IfEXQ_150x200.jpg
https://www.vivino.com/lamadrid-malbec-single-vineyard/w/1162741?year=2022&price_id=38031652,Malbec Single Vineyard,2022,Lamadrid,3.7,85,19.97,66.331415%,31.0655875%,19.092045%,37.065267500000004%,"{'black fruit': 56, 'oaky': 41, 'red fruit': 26, 'earthy': 23, 'spices': 20, 'ageing': 3, 'yeasty': 2, 'vegetal': 2, 'dried fruit': 2, 'tree fruit': 1, 'floral': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Agrelo']",Argentinian Agrelo Malbec Red,https://images.vivino.com/thumbs/Vn-S7ee-Ql-vSZWfXxG0yw_pb_x600.png
https://www.vivino.com/antigal-uno-sauvignon-blanc/w/5935920?year=2022&price_id=33629344,UNO Sauvignon Blanc,2022,Antigal,3.7,82,20,39.943205%,,6.415432500000001%,66.65741%,"{'citrus': 34, 'tropical': 20, 'vegetal': 13, 'earthy': 12, 'tree fruit': 10, 'spices': 5, 'oaky': 5, 'yeasty': 2, 'dried fruit': 1, 'red fruit': 1}","['shellfish', 'vegetarian', ""goat's milk cheese""]",['100%Sauvignon Blanc'],"['Argentina', 'Mendoza']",Argentinian Sauvignon Blanc,https://images.vivino.com/thumbs/eJHWnKWMQGOWt69C1b94bA_pb_x600.png
https://www.vivino.com/the-icon-rock-cabernet-sauvignon/w/12083165?year=2022&price_id=34991449,Cabernet Sauvignon,2022,The Icon Rock,3.7,79,17.84,67.5%,67.5%,0,42.5%,{},"['beef', 'lamb', 'poultry']",['100%Cabernet Sauvignon'],"['Argentina', 'Mendoza']",Argentinian Cabernet Sauvignon,https://images.vivino.com/thumbs/OcddxupHRtOj1TkvKhztGQ_150x200.jpg
https://www.vivino.com/mauricio-lorca-malbec-vista-flores/w/7141764?year=2017&price_id=36883374,Malbec,2017,Mauricio Lorca,3.7,76,14.99,65.808695%,15.563042499999998%,4.941307499999999%,32.1021775%,"{'red fruit': 8, 'spices': 3, 'oaky': 3, 'black fruit': 2, 'yeasty': 2, 'earthy': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Vista Flores']",Argentinian Uco Valley Malbec Red,https://images.vivino.com/thumbs/sCc6ZvrORMePUyLxPH2nag_pb_x600.png
https://www.vivino.com/trapiche-tesoro-cabernet-sauvignon/w/11003269?year=2021&price_id=34224917,Tesoro Cabernet Sauvignon,2021,Trapiche,3.7,76,19.17,66.52595%,63.409835%,0.8442599999999985%,42.2213075%,"{'black fruit': 4, 'oaky': 2, 'red fruit': 1, 'spices': 1}","['beef', 'lamb', 'poultry']",['Cabernet Sauvignon'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Cabernet Sauvignon,https://images.vivino.com/thumbs/mW3_5ECgRrC3iIbIjE6K3Q_pb_x600.png
https://www.vivino.com/diseno-old-vine-malbec/w/1141513?year=2022&price_id=37874471,Old Vine Malbec,2022,Diseño,3.7,76,14.30,66.711545%,21.878355%,14.742709999999999%,34.11284%,"{'oaky': 796, 'black fruit': 597, 'earthy': 270, 'red fruit': 231, 'spices': 111, 'yeasty': 48, 'tree fruit': 26, 'dried fruit': 21, 'citrus': 15, 'ageing': 13, 'vegetal': 8, 'floral': 6, 'tropical': 3}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/UclxwSTkRgShvwqZ265ooA_pb_x600.png
https://www.vivino.com/nomade-torrontes/w/1173937?year=2023&price_id=34442219,Torrontés,2023,Nōmade,3.7,based,20.99,55%,,0,57.971697500000005%,"{'tropical': 2, 'oaky': 2, 'yeasty': 1, 'citrus': 1, 'vegetal': 1, 'earthy': 1}","['vegetarian', 'spicy food', 'aperitif']",['Torrontés'],"['Argentina', 'Salta', 'Calchaqui Valley', 'Cafayate Valley']",Argentinian Torrontés,https://images.vivino.com/thumbs/Ar4YtwKzSQKtNZXtRkmQGw_pb_x600.png
https://www.vivino.com/santa-julia-plus-viognier/w/2918787?year=2015&price_id=37946753,[+] (Plus) Viognier,2015,Santa Julia,3.7,based,20,52.67895%,,24.973682500000002%,19.33158%,"{'citrus': 13, 'tree fruit': 8, 'earthy': 5, 'floral': 4, 'tropical': 2, 'oaky': 1, 'vegetal': 1, 'yeasty': 1}","['pork', 'poultry', 'rich fish (salmon, tuna etc)', 'spicy food']",['100%Viognier'],"['Argentina', 'Mendoza']",Argentinian Viognier,https://images.vivino.com/thumbs/UQ_m5mLyTlCiE2e4wMjaOw_pb_x600.png
https://www.vivino.com/finca-la-celia-elite-malbec/w/1687625?year=2021&price_id=38477834,Elite Malbec,2021,Finca La Celia,3.7,56,32.08,59.1285625%,29.01654%,22.493879999999994%,37.872135%,"{'oaky': 73, 'black fruit': 71, 'earthy': 30, 'red fruit': 21, 'spices': 15, 'floral': 5, 'ageing': 3, 'yeasty': 3, 'dried fruit': 3, 'vegetal': 2}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Malbec Red,https://images.vivino.com/thumbs/6jFcDk_dRpO0-hb_LyXBbw_pb_x600.png
https://www.vivino.com/andeluna-cellars-thirteen-zero-zero-chardonnay/w/2506660?year=2022&price_id=32924126,1300 Chardonnay,2022,Andeluna,3.7,57,17.84,51.4113525%,,12.8779225%,44.415389999999995%,"{'citrus': 50, 'oaky': 39, 'tree fruit': 24, 'tropical': 20, 'yeasty': 10, 'earthy': 10, 'vegetal': 10, 'ageing': 4, 'spices': 2, 'black fruit': 1}","['pork', 'vegetarian', 'poultry', 'rich fish (salmon, tuna etc)']",['100%Chardonnay'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Chardonnay,https://images.vivino.com/thumbs/683L-CBiRc-FFe_T2ebngg_pb_x600.png
https://www.vivino.com/don-genaro-malbec/w/1364753?year=2023&price_id=38257376,Malbec,2023,Don Genaro,3.7,53,22.04,59.543724999999995%,25.898467499999995%,15.5328525%,34.455034999999995%,"{'oaky': 15, 'black fruit': 7, 'earthy': 7, 'red fruit': 6, 'spices': 2}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/bdPnkwtvQeSOtjyvW2w12Q_pb_x600.png
https://www.vivino.com/ar-antucura-cabernet-sauvignon/w/2484763?year=2018&price_id=38234895,Cabernet Sauvignon,2018,Antucura,3.7,49,16.14,65.65905000000001%,50.239%,5.465312499999998%,44.7077075%,"{'oaky': 17, 'earthy': 12, 'red fruit': 12, 'black fruit': 9, 'spices': 4, 'yeasty': 2, 'floral': 2, 'ageing': 1, 'vegetal': 1}","['beef', 'lamb', 'poultry']",['Cabernet Sauvignon'],"['Argentina', 'Mendoza', 'Uco Valley', 'Vista Flores']",Argentinian Cabernet Sauvignon,https://images.vivino.com/thumbs/kpYXoidhRt2cB9uJ5GhyZg_pb_x600.png
https://www.vivino.com/passionate-via-revolucionaria-semillon-hulk/w/2459891?year=2022&price_id=35261613,Via Revolucionaria Sémillon Hulk,2022,Passionate,3.7,48,20.40,42.6082425%,,14.323325%,57.22066749999999%,"{'earthy': 43, 'citrus': 35, 'tree fruit': 23, 'yeasty': 9, 'tropical': 8, 'floral': 3, 'oaky': 2, 'red fruit': 1, 'vegetal': 1, 'ageing': 1}","['pork', 'shellfish', 'rich fish (salmon, tuna etc)', 'lean fish', ""goat's milk cheese""]",['Sémillon'],"['Argentina', 'Mendoza']",Argentinian Sémillon White,https://images.vivino.com/thumbs/Br4y6148RlGULdhUVjL-eA_pb_x600.png
https://www.vivino.com/colores-del-sol-malbec-reserva/w/1621255?year=2021&price_id=33375264,Malbec Reserva,2021,Colores del Sol,3.7,45,18.95,65.11802%,21.107065%,14.83906%,35.3135225%,"{'oaky': 278, 'black fruit': 226, 'red fruit': 161, 'earthy': 80, 'spices': 67, 'yeasty': 12, 'tree fruit': 8, 'citrus': 7, 'floral': 5, 'vegetal': 4, 'dried fruit': 3, 'ageing': 1, 'tropical': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/rUmuDobPQFeD8J5QFuTC3w_pb_x600.png
